YEAR,LATITUDE,LONGITUDE,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,ACCIDENT TYPE
2018,40.787983,-73.94731,1,0,Injured
2018,40.74544,-73.9754,1,0,Injured
2018,40.7558,-73.86535,1,0,Injured
2018,40.61798,-74.08257,1,0,Injured
2018,40.59296,-73.79418,1,0,Injured
2018,40.880657,-73.877625,1,0,Injured
2018,40.700184,-73.83781,1,0,Injured
2018,40.75482,-73.84499,1,0,Injured
2018,40.692707,-73.807175,1,0,Injured
2018,40.750206,-74.00234,1,0,Injured
2018,40.609432,-73.75479,1,0,Injured
2018,40.85981,-73.85026,1,0,Injured
2018,40.75979,-73.98793,1,0,Injured
2018,40.860577,-73.90255,1,0,Injured
2018,40.693783,-73.987206,1,0,Injured
2018,40.71755,-73.99932,1,0,Injured
2018,40.727642,-73.999306,1,0,Injured
2018,40.64953,-73.962875,1,0,Injured
2018,40.725323,-73.99253,1,0,Injured
2018,40.76132,-73.9171,1,0,Injured
2018,40.81194,-73.92556,1,0,Injured
2018,40.613335,-73.99277,1,0,Injured
2018,40.847996,-73.9347,1,0,Injured
2018,40.702763,-73.87914,1,0,Injured
2018,40.672527,-73.95026,1,0,Injured
2018,40.676807,-73.95576,1,0,Injured
2018,40.748924,-73.937386,1,0,Injured
2018,40.680084,-73.97797,1,0,Injured
2018,40.749977,-73.97846,1,0,Injured
2018,40.653267,-73.93927,1,0,Injured
2018,40.64014,-73.9904,1,0,Injured
2018,40.878807,-73.86388,1,0,Injured
2018,40.756233,-73.91241,1,0,Injured
2018,40.700813,-73.95447,1,0,Injured
2018,40.713947,-73.98354,1,0,Injured
2018,40.71431,-73.987175,1,0,Injured
2018,40.748398,-73.99995,1,0,Injured
2018,40.63258,-74.021385,1,0,Injured
2018,40.738316,-73.989525,1,0,Injured
2018,40.604916,-73.97809,1,0,Injured
2018,40.73381,-73.98072,1,0,Injured
2018,40.62754,-73.89942,1,0,Injured
2018,40.797478,-73.9488,1,0,Injured
2018,40.724583,-73.98751,1,0,Injured
2018,40.84596,-73.862595,1,0,Injured
2018,40.77077,-73.91727,1,0,Injured
2018,40.60381,-73.75213,1,0,Injured
2018,40.697437,-73.98052,1,0,Injured
2018,40.635563,-73.91078,1,0,Injured
2018,40.668816,-73.89895,1,0,Injured
2018,40.681484,-73.97703,1,0,Injured
2018,40.75698,-73.98709,1,0,Injured
2018,40.828,-73.84701,1,0,Injured
2018,40.63223,-73.99504,1,0,Injured
2018,40.719902,-74.00261,1,0,Injured
2018,40.77622,-73.97596,1,0,Injured
2018,40.633408,-73.918755,1,0,Injured
2018,40.849575,-73.83044,1,0,Injured
2018,40.73599,-73.86551,1,0,Injured
2018,40.8504,-73.90697,1,0,Injured
2018,40.692482,-73.9203,1,0,Injured
2018,40.643486,-73.97238,1,0,Injured
2018,40.706524,-74.00827,1,0,Injured
2018,40.662407,-73.96516,1,0,Injured
2018,40.713287,-73.76472,1,0,Injured
2018,40.57826,-73.95838,1,0,Injured
2018,40.772415,-73.97874,0,1,Fatal
2018,40.701077,-73.94043,1,0,Injured
2018,40.597878,-73.96115,1,0,Injured
2018,40.67118,-73.96934,1,0,Injured
2018,40.68286,-73.96398,1,0,Injured
2018,40.744167,-73.91248,1,0,Injured
2018,40.84476,-73.8917,1,0,Injured
2018,40.80133,-73.950195,1,0,Injured
2018,40.734093,-73.87393,1,0,Injured
2018,40.680855,-73.88453,1,0,Injured
2018,40.737885,-73.98091,1,0,Injured
2018,40.830803,-73.89974,1,0,Injured
2018,40.70683,-73.9684,1,0,Injured
2018,40.668377,-73.92012,1,0,Injured
2018,40.773975,-73.98875,1,0,Injured
2018,40.71207,-73.996956,1,0,Injured
2018,40.849075,-73.88289,1,0,Injured
2018,40.747765,-73.98296,1,0,Injured
2018,40.749783,-73.80289,1,0,Injured
2018,40.601948,-73.99382,1,0,Injured
2018,40.669975,-73.91988,1,0,Injured
2018,40.63532,-74.02324,1,0,Injured
2018,40.760857,-73.961075,1,0,Injured
2018,40.741714,-73.90634,1,0,Injured
2018,40.822056,-73.920395,1,0,Injured
2018,40.69168,-73.99965,1,0,Injured
2018,40.793297,-73.807106,1,0,Injured
2018,40.746555,-73.82621,1,0,Injured
2018,40.754684,-73.984245,1,0,Injured
2018,40.66768,-73.961815,1,0,Injured
2018,40.65906,-73.88459,1,0,Injured
2018,40.68285,-73.79902,1,0,Injured
2018,40.876976,-73.836235,1,0,Injured
2018,40.677025,-73.95268,1,0,Injured
2018,40.618427,-73.956245,1,0,Injured
2018,40.802486,-73.9309,2,0,Injured
2018,40.685352,-73.834145,1,0,Injured
2018,40.58372,-73.94243,1,0,Injured
2018,40.78461,-73.96984,1,0,Injured
2018,40.80016,-73.93538,1,0,Injured
2018,40.711643,-73.94392,1,0,Injured
2018,40.68004,-73.978,1,0,Injured
2018,40.73539,-73.99828,1,0,Injured
2018,40.795532,-73.975845,1,0,Injured
2018,40.744934,-73.86792,1,0,Injured
2018,40.831287,-73.88173,1,0,Injured
2018,40.680634,-73.94048,1,0,Injured
2018,40.759567,-73.83015,1,0,Injured
2018,40.68266,-73.963005,1,0,Injured
2018,40.696686,-73.9378,1,0,Injured
2018,40.677624,-73.93308,1,0,Injured
2018,40.71217,-74.00557,1,0,Injured
2018,40.68899,-73.94503,1,0,Injured
2018,40.762806,-73.993164,1,0,Injured
2018,40.703674,-73.79087,1,0,Injured
2018,40.633995,-73.94778,1,0,Injured
2018,40.694855,-73.925,1,0,Injured
2018,40.645947,-73.9951,1,0,Injured
2018,40.696144,-73.97834,1,0,Injured
2018,40.593327,-73.964645,1,0,Injured
2018,40.615433,-73.99775,1,0,Injured
2018,40.642906,-73.88588,1,0,Injured
2018,40.663834,-73.99452,1,0,Injured
2018,40.663902,-73.93993,1,0,Injured
2018,40.66617,-73.988815,1,0,Injured
2018,40.66768,-73.961815,1,0,Injured
2018,40.714058,-73.9512,1,0,Injured
2018,40.74583,-73.99192,1,0,Injured
2018,40.676273,-73.938774,1,0,Injured
2018,40.69825,-73.92997,1,0,Injured
2018,40.76027,-73.83049,1,0,Injured
2018,40.763573,-73.92189,1,0,Injured
2018,40.684544,-73.96509,1,0,Injured
2018,40.840626,-73.89144,1,0,Injured
2018,40.72507,-73.98122,1,0,Injured
2018,40.642887,-73.95454,1,0,Injured
2018,40.66549,-73.92137,1,0,Injured
2018,40.7244,-73.84981,1,0,Injured
2018,40.745594,-73.9034,1,0,Injured
2018,40.74822,-74.007484,1,0,Injured
2018,40.66215,-73.99627,1,0,Injured
2018,40.73895,-73.85272,1,0,Injured
2018,40.863785,-73.90028,1,0,Injured
2018,40.809696,-73.91564,1,0,Injured
2018,40.73733,-73.98723,1,0,Injured
2018,40.632904,-73.95776,1,0,Injured
2018,40.74345,-73.9882,1,0,Injured
2018,40.6988,-73.924644,1,0,Injured
2018,40.82154,-73.900856,2,0,Injured
2018,40.788315,-73.97651,1,0,Injured
2018,40.62868,-74.012146,1,0,Injured
2018,40.84944,-73.906006,1,0,Injured
2018,40.739136,-73.99926,1,0,Injured
2018,40.690865,-73.83931,1,0,Injured
2018,40.687943,-73.98141,1,0,Injured
2018,40.801285,-73.95394,1,0,Injured
2018,40.64485,-73.96002,1,0,Injured
2018,40.61488,-73.82164,1,0,Injured
2018,40.692085,-73.983406,1,0,Injured
2018,40.83489,-73.93776,1,0,Injured
2018,40.747395,-73.853546,1,0,Injured
2018,40.767918,-73.985725,1,0,Injured
2018,40.85573,-73.910416,1,0,Injured
2018,40.59873,-73.95734,1,0,Injured
2018,40.821262,-73.94608,1,0,Injured
2018,40.61805,-73.98069,1,0,Injured
2018,40.625286,-73.97399,1,0,Injured
2018,40.65318,-74.00561,1,0,Injured
2018,40.642372,-73.957466,1,0,Injured
2018,40.750294,-73.99485,1,0,Injured
2018,40.746002,-73.99427,1,0,Injured
2018,40.746536,-73.985954,1,0,Injured
2018,40.70706,-73.796936,1,0,Injured
2018,40.626034,-73.98327,1,0,Injured
2018,40.818794,-73.92213,1,0,Injured
2018,40.842266,-73.88476,1,0,Injured
2018,40.642937,-73.99465,2,0,Injured
2018,40.74459,-73.884674,1,0,Injured
2018,40.67641,-73.98047,1,0,Injured
2018,40.842575,-73.8652,1,0,Injured
2018,40.706345,-73.91122,1,0,Injured
2018,40.708042,-73.93992,1,0,Injured
2018,40.639084,-74.009415,1,0,Injured
2018,40.784237,-73.947075,1,0,Injured
2018,40.697872,-73.802376,1,0,Injured
2018,40.824665,-73.948044,1,0,Injured
2018,40.742184,-74.00614,1,0,Injured
2018,40.69076,-73.930626,1,0,Injured
2018,40.862755,-73.901085,1,0,Injured
2018,40.707962,-73.82815,1,0,Injured
2018,40.753624,-73.96944,1,0,Injured
2018,40.742844,-73.85122,1,0,Injured
2018,40.569927,-74.09108,1,0,Injured
2018,40.66531,-73.890305,1,0,Injured
2018,40.69613,-73.987114,1,0,Injured
2018,40.80761,-73.95305,1,0,Injured
2018,40.67903,-73.9246,1,0,Injured
2018,40.776035,-73.92659,1,0,Injured
2018,40.86674,-73.92873,1,0,Injured
2018,40.758007,-73.96625,1,0,Injured
2018,40.701958,-73.9239,1,0,Injured
2018,40.74822,-73.75258,1,0,Injured
2018,40.66895,-73.9339,1,0,Injured
2018,40.81413,-73.90381,1,0,Injured
2018,40.660786,-73.93982,1,0,Injured
2018,40.667477,-73.95623,1,0,Injured
2018,40.71843,-74.000534,1,0,Injured
2018,40.59011,-73.97422,1,0,Injured
2018,40.844833,-73.909386,1,0,Injured
2018,40.746098,-73.866425,1,0,Injured
2018,40.87262,-73.904686,1,0,Injured
2018,40.604763,-74.02746,1,0,Injured
2018,40.659275,-73.889,1,0,Injured
2018,40.757732,-73.99686,1,0,Injured
2018,40.7206,-73.95476,1,0,Injured
2018,40.70823,-73.94165,1,0,Injured
2018,40.761597,-73.9246,1,0,Injured
2018,40.677525,-73.963715,1,0,Injured
2018,40.83553,-73.86317,1,0,Injured
2018,40.822834,-73.941925,1,0,Injured
2018,40.68097,-73.8915,1,0,Injured
2018,40.8305,-73.861626,1,0,Injured
2018,40.678394,-73.94692,1,0,Injured
2018,40.821068,-73.89894,1,0,Injured
2018,40.747765,-73.98296,1,0,Injured
2018,40.752026,-73.86909,1,0,Injured
2018,40.776875,-73.94938,1,0,Injured
2018,40.71629,-73.99473,1,0,Injured
2018,40.660652,-73.86577,1,0,Injured
2018,40.69961,-73.9965,1,0,Injured
2018,40.723484,-73.95165,1,0,Injured
2018,40.743664,-73.856064,1,0,Injured
2018,40.73027,-73.953476,1,0,Injured
2018,40.79166,-73.96469,1,0,Injured
2018,40.682037,-73.87788,1,0,Injured
2018,40.672714,-73.89032,1,0,Injured
2018,40.66856,-73.75672,1,0,Injured
2018,40.71745,-74.00354,1,0,Injured
2018,40.714436,-73.974754,1,0,Injured
2018,40.663555,-73.93162,1,0,Injured
2018,40.801754,-73.93121,1,0,Injured
2018,40.63466,-73.91462,1,0,Injured
2018,40.704388,-73.994576,1,0,Injured
2018,40.750717,-73.85877,1,0,Injured
2018,40.674885,-73.927765,1,0,Injured
2018,40.687805,-73.833565,1,0,Injured
2018,40.760185,-73.9147,1,0,Injured
2018,40.770042,-73.93057,1,0,Injured
2018,40.665916,-73.92547,1,0,Injured
2018,40.667652,-73.88531,1,0,Injured
2018,40.74577,-73.98607,1,0,Injured
2018,40.838425,-73.941696,1,0,Injured
2018,40.732845,-73.995926,1,0,Injured
2018,40.810402,-73.92196,1,0,Injured
2018,40.82876,-73.91781,1,0,Injured
2018,40.616043,-73.94484,1,0,Injured
2018,40.58123,-73.98232,1,0,Injured
2018,40.743214,-73.907166,1,0,Injured
2018,40.76616,-73.82091,1,0,Injured
2018,40.841274,-73.91762,1,0,Injured
2018,40.869602,-73.86144,1,0,Injured
2018,40.769333,-73.841736,1,0,Injured
2018,40.638523,-74.01,1,0,Injured
2018,40.740173,-73.98427,1,0,Injured
2018,40.681488,-73.752266,1,0,Injured
2018,40.6074,-73.94306,1,0,Injured
2018,40.815697,-73.91678,1,0,Injured
2018,40.651466,-73.93618,1,0,Injured
2018,40.699703,-73.98047,1,0,Injured
2018,40.58036,-73.96761,1,0,Injured
2018,40.686447,-73.85485,2,0,Injured
2018,40.722458,-73.95479,1,0,Injured
2018,40.700825,-73.89424,1,0,Injured
2018,40.699455,-73.9397,1,0,Injured
2018,40.620274,-73.99671,1,0,Injured
2018,40.68251,-73.976326,1,0,Injured
2018,40.733532,-73.895966,1,0,Injured
2018,40.702736,-73.80229,1,0,Injured
2018,40.87883,-73.88124,1,0,Injured
2018,40.798306,-73.93683,1,0,Injured
2018,40.60571,-73.81966,1,0,Injured
2018,40.74089,-73.92201,1,0,Injured
2018,40.753242,-73.96662,1,0,Injured
2018,40.720764,-73.99063,1,0,Injured
2018,40.588512,-73.93959,1,0,Injured
2018,40.75996,-73.8614,1,0,Injured
2018,40.593327,-73.964645,1,0,Injured
2018,40.65337,-73.96163,1,0,Injured
2018,40.7327,-73.79414,1,0,Injured
2018,40.76278,-73.97356,1,0,Injured
2018,40.63516,-73.91892,1,0,Injured
2018,40.70091,-73.75908,1,0,Injured
2018,40.83489,-73.93776,1,0,Injured
2018,40.752293,-73.97965,1,0,Injured
2018,40.679375,-73.96408,1,0,Injured
2018,40.601532,-73.98703,1,0,Injured
2018,40.699455,-73.9397,1,0,Injured
2018,40.592537,-73.95203,1,0,Injured
2018,40.757378,-73.92691,1,0,Injured
2018,40.574646,-73.863014,2,0,Injured
2018,40.675537,-73.871,1,0,Injured
2018,40.7615,-73.997826,1,0,Injured
2018,40.66938,-73.99275,1,0,Injured
2018,40.69529,-73.94339,1,0,Injured
2018,40.732212,-73.99862,1,0,Injured
2018,40.709053,-73.96711,1,0,Injured
2018,40.599632,-73.93396,1,0,Injured
2018,40.6929,-73.92144,1,0,Injured
2018,40.717926,-73.98568,1,0,Injured
2018,40.776875,-73.94938,1,0,Injured
2018,40.618187,-74.0776,1,0,Injured
2018,40.680504,-73.92857,1,0,Injured
2018,40.677654,-73.82866,1,0,Injured
2018,40.635403,-73.95718,1,0,Injured
2018,40.75303,-73.92163,1,0,Injured
2018,40.651188,-73.94175,1,0,Injured
2018,40.77094,-73.92514,1,0,Injured
2018,40.728603,-74.005325,1,0,Injured
2018,40.730705,-73.94884,1,0,Injured
2018,40.814266,-73.912964,1,0,Injured
2018,40.719288,-73.80398,1,0,Injured
2018,40.66401,-73.99771,1,0,Injured
2018,40.687805,-73.833565,1,0,Injured
2018,40.68415,-73.8848,1,0,Injured
2018,40.68333,-73.95612,1,0,Injured
2018,40.64944,-73.96308,1,0,Injured
2018,40.697716,-73.967735,1,0,Injured
2018,40.810173,-73.95117,1,0,Injured
2018,40.624584,-74.00424,1,0,Injured
2018,40.895718,-73.849525,1,0,Injured
2018,40.747395,-73.853546,1,0,Injured
2018,40.713047,-73.936134,1,0,Injured
2018,40.839832,-73.92392,1,0,Injured
2018,40.811935,-73.88773,1,0,Injured
2018,40.716206,-73.9661,1,0,Injured
2018,40.70005,-73.9544,1,0,Injured
2018,40.678844,-73.86609,1,0,Injured
2018,40.65431,-74.004425,1,0,Injured
2018,40.595734,-73.77478,1,0,Injured
2018,40.71679,-73.94982,1,0,Injured
2018,40.72293,-73.98865,1,0,Injured
2018,40.66895,-73.9339,1,0,Injured
2018,40.662422,-73.887115,1,0,Injured
2018,40.69825,-73.92997,1,0,Injured
2018,40.63174,-73.96793,1,0,Injured
2018,40.67909,-73.90829,1,0,Injured
2018,40.860752,-73.83619,1,0,Injured
2018,40.78393,-73.94423,1,0,Injured
2018,40.865547,-73.86157,1,0,Injured
2018,40.77912,-73.984985,1,0,Injured
2018,40.749165,-73.869286,1,0,Injured
2018,40.713318,-73.94925,1,0,Injured
2018,40.648983,-73.94841,1,0,Injured
2018,40.69484,-73.91136,1,0,Injured
2018,40.71673,-74.00208,1,0,Injured
2018,40.58848,-73.991875,1,0,Injured
2018,40.695496,-73.8035,1,0,Injured
2018,40.75834,-73.95775,1,0,Injured
2018,40.69908,-73.758255,1,0,Injured
2018,40.754753,-73.941696,1,0,Injured
2018,40.656116,-73.89666,1,0,Injured
2018,40.72417,-74.004585,1,0,Injured
2018,40.847557,-73.91024,1,0,Injured
2018,40.70002,-73.95451,1,0,Injured
2018,40.595783,-73.98407,1,0,Injured
2018,40.755077,-73.88988,1,0,Injured
2018,40.631073,-74.00998,1,0,Injured
2018,40.80556,-73.914505,1,0,Injured
2018,40.796062,-73.937744,1,0,Injured
2018,40.690693,-73.95728,1,0,Injured
2018,40.717926,-73.98568,1,0,Injured
2018,40.745686,-73.97213,1,0,Injured
2018,40.735535,-74.0017,1,0,Injured
2018,40.72443,-73.99347,1,0,Injured
2018,40.697758,-73.96875,1,0,Injured
2018,40.671898,-73.92231,1,0,Injured
2018,40.669476,-73.919975,1,0,Injured
2018,40.652927,-73.959335,1,0,Injured
2018,40.635513,-74.026146,1,0,Injured
2018,40.749374,-73.86752,1,0,Injured
2018,40.653362,-74.0089,1,0,Injured
2018,40.73166,-73.98545,1,0,Injured
2018,40.76813,-73.87625,1,0,Injured
2018,40.769115,-73.98856,1,0,Injured
2018,40.675755,-73.95977,1,0,Injured
2018,40.576706,-73.972824,1,0,Injured
2018,40.581184,-73.825096,1,0,Injured
2018,40.658535,-73.97328,1,0,Injured
2018,40.745193,-73.99233,1,0,Injured
2018,40.886505,-73.861206,1,0,Injured
2018,40.723022,-73.99882,1,0,Injured
2018,40.641113,-74.003716,1,0,Injured
2018,40.808334,-73.940865,1,0,Injured
2018,40.633858,-74.12596,1,0,Injured
2018,40.6155,-73.94472,1,0,Injured
2018,40.823257,-73.94293,2,0,Injured
2018,40.744556,-73.870834,1,0,Injured
2018,40.6741,-73.9745,1,0,Injured
2018,40.665146,-73.9023,1,0,Injured
2018,40.646294,-74.019844,1,0,Injured
2018,40.766502,-73.99418,1,0,Injured
2018,40.703293,-73.7961,1,0,Injured
2018,40.62783,-73.93318,1,0,Injured
2018,40.695995,-73.96742,1,0,Injured
2018,40.707306,-73.75122,1,0,Injured
2018,40.70063,-73.94176,1,0,Injured
2018,40.719868,-73.82324,1,0,Injured
2018,40.632214,-73.974045,1,0,Injured
2018,40.744717,-73.86786,1,0,Injured
2018,40.845028,-73.90484,1,0,Injured
2018,40.627243,-74.02357,1,0,Injured
2018,40.757065,-73.978294,1,0,Injured
2018,40.859974,-73.900795,1,0,Injured
2018,40.745613,-73.9462,1,0,Injured
2018,40.77674,-73.82433,1,0,Injured
2018,40.780605,-73.91222,1,0,Injured
2018,40.6893,-73.9498,1,0,Injured
2018,40.766895,-73.921394,1,0,Injured
2018,40.810173,-73.95117,1,0,Injured
2018,40.607258,-73.96727,1,0,Injured
2018,40.867256,-73.92935,1,0,Injured
2018,40.72928,-73.97767,1,0,Injured
2018,40.750412,-73.874016,1,0,Injured
2018,40.711823,-73.83612,1,0,Injured
2018,40.673683,-73.92214,1,0,Injured
2018,40.889175,-73.84416,1,0,Injured
2018,40.70216,-73.94939,1,0,Injured
2018,40.759983,-73.964806,1,0,Injured
2018,40.75892,-73.92566,1,0,Injured
2018,40.68628,-73.88028,1,0,Injured
2018,40.61977,-73.966194,1,0,Injured
2018,40.726437,-74.00566,1,0,Injured
2018,40.732426,-73.853905,1,0,Injured
2018,40.81608,-73.917694,1,0,Injured
2018,40.79157,-73.94469,1,0,Injured
2018,40.76635,-73.88756,1,0,Injured
2018,40.84764,-73.901,1,0,Injured
2018,40.668896,-73.91598,1,0,Injured
2018,40.824207,-73.858795,1,0,Injured
2018,40.583965,-73.9371,1,0,Injured
2018,40.83501,-73.91206,1,0,Injured
2018,40.579525,-73.95586,1,0,Injured
2018,40.74608,-73.974945,1,0,Injured
2018,40.713688,-73.99459,1,0,Injured
2018,40.72267,-73.98297,1,0,Injured
2018,40.683304,-73.917274,1,0,Injured
2018,40.64433,-73.919914,1,0,Injured
2018,40.82876,-73.91781,1,0,Injured
2018,40.699665,-73.95924,1,0,Injured
2018,40.591133,-74.152725,1,0,Injured
2018,40.630096,-73.94741,1,0,Injured
2018,40.69369,-73.93121,1,0,Injured
2018,40.65473,-73.90692,1,0,Injured
2018,40.61196,-73.96816,1,0,Injured
2018,40.761486,-73.96062,1,0,Injured
2018,40.801914,-73.95348,1,0,Injured
2018,40.803555,-73.91184,1,0,Injured
2018,40.740395,-73.97909,1,0,Injured
2018,40.689697,-73.97511,1,0,Injured
2018,40.753036,-73.87166,1,0,Injured
2018,40.766712,-73.98289,1,0,Injured
2018,40.757072,-73.85602,1,0,Injured
2018,40.71577,-73.87438,1,0,Injured
2018,40.633995,-73.94778,1,0,Injured
2018,40.635582,-73.99155,1,0,Injured
2018,40.746906,-73.86371,1,0,Injured
2018,40.67556,-73.96334,1,0,Injured
2018,40.770412,-73.987625,1,0,Injured
2018,40.830914,-73.92047,1,0,Injured
2018,40.681946,-73.904884,1,0,Injured
2018,40.751335,-73.967896,1,0,Injured
2018,40.81133,-73.96403,1,0,Injured
2018,40.845837,-73.892006,1,0,Injured
2018,40.748848,-73.872375,1,0,Injured
2018,40.712727,-73.87935,1,0,Injured
2018,40.825294,-73.95373,1,0,Injured
2018,40.721622,-74.00221,1,0,Injured
2018,40.680088,-73.94398,1,0,Injured
2018,40.666885,-73.98159,1,0,Injured
2018,40.77309,-73.91108,0,1,Fatal
2018,40.69324,-73.97249,1,0,Injured
2018,40.68777,-73.98701,1,0,Injured
2018,40.619606,-73.945526,1,0,Injured
2018,40.692593,-73.91551,1,0,Injured
2018,40.871387,-73.90441,1,0,Injured
2018,40.68071,-73.79151,1,0,Injured
2018,40.579235,-73.838936,1,0,Injured
2018,40.704403,-73.814445,1,0,Injured
2018,40.76359,-73.98144,1,0,Injured
2018,40.787117,-73.94793,1,0,Injured
2018,40.756813,-73.80988,1,0,Injured
2018,40.839764,-73.8958,1,0,Injured
2018,40.674175,-73.74053,1,0,Injured
2018,40.671505,-73.90734,1,0,Injured
2018,40.63962,-73.95477,1,0,Injured
2018,40.65792,-73.98624,1,0,Injured
2018,40.87831,-73.870155,1,0,Injured
2018,40.5934,-73.959305,1,0,Injured
2018,40.66725,-73.88799,1,0,Injured
2018,40.663517,-73.957214,1,0,Injured
2018,40.687885,-73.96221,1,0,Injured
2018,40.71214,-73.99612,1,0,Injured
2018,40.73116,-73.984245,1,0,Injured
2018,40.641464,-73.99976,1,0,Injured
2018,40.71908,-73.98508,1,0,Injured
2018,40.752056,-73.85427,1,0,Injured
2018,40.579197,-73.98195,1,0,Injured
2018,40.724262,-73.973236,1,0,Injured
2018,40.73043,-74.00013,1,0,Injured
2018,40.805595,-73.95819,1,0,Injured
2018,40.602993,-73.99094,1,0,Injured
2018,40.704807,-74.01495,1,0,Injured
2018,40.780125,-73.95304,1,0,Injured
2018,40.7224,-73.99165,2,0,Injured
2018,40.727844,-73.98223,1,0,Injured
2018,40.58387,-73.81531,1,0,Injured
2018,40.620872,-73.98843,1,0,Injured
2018,40.808926,-73.944664,1,0,Injured
2018,40.739136,-73.99926,1,0,Injured
2018,40.840115,-73.86366,1,0,Injured
2018,40.684204,-73.96806,1,0,Injured
2018,40.655884,-73.942406,1,0,Injured
2018,40.7606,-73.96434,1,0,Injured
2018,40.71086,-73.95801,1,0,Injured
2018,40.58196,-73.959946,1,0,Injured
2018,40.83419,-73.84525,1,0,Injured
2018,40.715733,-73.96448,1,0,Injured
2018,40.667423,-73.90824,1,0,Injured
2018,40.66989,-73.93381,1,0,Injured
2018,40.689804,-73.97794,1,0,Injured
2018,40.72179,-73.99986,1,0,Injured
2018,40.818985,-73.92892,1,0,Injured
2018,40.57529,-73.97655,1,0,Injured
2018,40.79988,-73.93861,1,0,Injured
2018,40.61703,-73.986694,1,0,Injured
2018,40.75738,-73.966705,1,0,Injured
2018,40.762966,-73.973976,1,0,Injured
2018,40.67942,-73.96823,1,0,Injured
2018,40.792927,-73.94791,1,0,Injured
2018,40.89861,-73.853065,1,0,Injured
2018,40.8284,-73.9453,1,0,Injured
2018,40.80896,-73.9161,1,0,Injured
2018,40.717342,-73.99118,1,0,Injured
2018,40.705284,-73.90636,1,0,Injured
2018,40.706512,-73.9309,1,0,Injured
2018,40.677917,-73.93861,1,0,Injured
2018,40.760056,-73.9719,1,0,Injured
2018,40.733963,-73.988785,1,0,Injured
2018,40.822117,-73.89689,1,0,Injured
2018,40.680195,-73.9555,1,0,Injured
2018,40.760944,-73.9163,1,0,Injured
2018,40.81205,-73.95355,1,0,Injured
2018,40.694275,-73.901855,1,0,Injured
2018,40.74954,-73.97744,1,0,Injured
2018,40.638474,-74.03487,1,0,Injured
2018,40.767803,-73.95601,1,0,Injured
2018,40.80153,-73.95256,1,0,Injured
2018,40.757698,-73.9694,1,0,Injured
2018,40.718777,-73.995705,1,0,Injured
2018,40.61959,-73.91674,1,0,Injured
2018,40.889626,-73.844986,1,0,Injured
2018,40.82342,-73.95506,1,0,Injured
2018,40.703045,-73.895386,1,0,Injured
2018,40.84619,-73.93846,1,0,Injured
2018,40.64628,-73.90455,1,0,Injured
2018,40.647903,-74.007416,1,0,Injured
2018,40.82463,-73.91059,1,0,Injured
2018,40.68789,-73.90724,1,0,Injured
2018,40.687435,-73.92698,1,0,Injured
2018,40.671185,-73.94204,1,0,Injured
2018,40.833054,-73.90592,1,0,Injured
2018,40.7371,-73.990326,1,0,Injured
2018,40.738903,-73.87649,1,0,Injured
2018,40.76286,-73.98941,1,0,Injured
2018,40.769737,-73.91244,1,0,Injured
2018,40.83473,-73.940674,1,0,Injured
2018,40.64333,-73.95973,1,0,Injured
2018,40.642284,-73.957375,1,0,Injured
2018,40.702995,-73.91107,1,0,Injured
2018,40.742214,-73.85862,1,0,Injured
2018,40.627117,-73.9896,1,0,Injured
2018,40.721676,-73.835976,1,0,Injured
2018,40.677605,-74.0063,1,0,Injured
2018,40.78257,-73.94522,1,0,Injured
2018,40.73891,-73.98015,1,0,Injured
2018,40.72605,-73.98354,1,0,Injured
